,Timestamp,ApparentTemperature,AirTemperature,DewPointTemperature,RelativeHumidity,WindSpeed,WindDirection,SolarGeneration
2459,1/26/2020 15:00,21.98666667,22.95333333,15.62666667,63.4,14.66666667,226.0,20.233
2460,1/26/2020 15:15,23.26,23.51333333,15.68,61.46666667,10.84,231.8,19.672
2461,1/26/2020 15:30,22.6,23.37333333,15.32,60.6,13.0,240.8,19.256
2462,1/26/2020 15:45,22.34666667,23.46,15.14,59.6,14.34,242.0,18.611
2463,1/26/2020 16:00,22.39333333,22.84666667,15.08666667,61.6,10.84,232.3333333,18.237
2464,1/26/2020 16:15,22.98,23.75333333,15.41333333,59.6,13.12,222.0666667,17.574
2465,1/26/2020 16:30,23.43333333,23.75333333,15.18666667,58.73333333,10.18666667,188.4666667,16.982
2466,1/26/2020 16:45,23.65333333,23.94,15.08,57.66666667,9.92,210.6,16.127
2467,1/26/2020 17:00,23.71333333,23.9,14.91333333,57.13333333,9.053333333,236.8666667,15.081
2468,1/26/2020 17:15,24.11333333,24.25333333,14.74,55.33333333,8.533333333,214.2,13.825
2469,1/26/2020 17:30,23.63333333,23.85333333,14.53333333,55.93333333,8.48,218.0,12.851
2470,1/26/2020 17:45,23.04,23.66,14.27333333,55.73333333,10.21333333,233.6666667,11.588
2471,1/26/2020 18:00,23.51333333,23.63333333,14.33333333,56.0,7.56,200.0,10.288
2472,1/26/2020 18:15,22.93333333,24.06666667,14.36666667,54.66666667,13.0,236.1333333,8.864
2473,1/26/2020 18:30,22.7,23.66666667,13.96,54.53333333,11.32,228.6,6.673
2474,1/26/2020 18:45,22.16,23.10666667,13.91333333,56.2,11.2,230.8,5.179
2475,1/26/2020 19:00,20.92,22.28666667,14.19333333,60.2,13.96,249.8,3.969
2476,1/26/2020 19:15,19.98,21.44666667,13.96666667,62.4,13.96,247.0,2.144
2477,1/26/2020 19:30,18.48,20.28,13.80666667,66.4,15.4,242.8,1.755
2478,1/26/2020 19:45,18.58666667,19.8,14.05333333,69.46666667,12.88,243.8,1.048
2479,1/26/2020 20:00,18.0,19.37333333,14.29333333,72.53333333,14.2,245.5333333,0.661
2480,1/26/2020 20:15,17.45333333,18.99333333,14.6,75.53333333,15.4,243.5333333,0.162
2522,1/27/2020 6:45,11.98666667,11.89333333,11.89333333,100.0,2.52,77.53333333,0.251
2523,1/27/2020 7:00,13.01333333,12.58666667,12.58666667,100.0,1.92,57.6,0.605
2524,1/27/2020 7:15,13.46666667,12.68,12.68,100.0,0.12,59.0,1.479
2525,1/27/2020 7:30,14.07333333,13.16666667,13.14,99.86666667,0.36,59.0,2.382
2526,1/27/2020 7:45,15.04666667,14.23333333,13.92666667,98.26666667,2.28,59.66666667,3.437
2527,1/27/2020 8:00,14.96666667,14.72666667,13.86666667,94.6,5.24,83.73333333,4.663
2528,1/27/2020 8:15,15.28,15.59333333,13.58,87.93333333,7.373333333,87.06666667,5.999
2529,1/27/2020 8:30,15.85333333,16.63333333,13.00666667,79.33333333,8.92,87.93333333,7.42
2530,1/27/2020 8:45,16.64,16.94,12.50666667,75.26666667,5.613333333,81.6,8.836
2531,1/27/2020 9:00,17.07333333,17.34666667,12.80666667,74.8,5.613333333,194.8,10.262
2532,1/27/2020 9:15,16.82666667,17.80666667,13.08,73.86666667,10.0,230.2666667,11.628
2533,1/27/2020 9:30,17.93333333,18.39333333,12.96666667,70.6,7.2,204.9333333,12.852
2534,1/27/2020 9:45,17.95333333,18.60666667,12.61333333,68.06666667,7.493333333,244.4666667,14.011
2535,1/27/2020 10:00,18.15333333,19.05333333,12.14666667,64.26666667,8.333333333,205.9333333,15.051
2536,1/27/2020 10:15,18.50666667,19.48666667,12.17333333,62.6,8.573333333,201.3333333,16.049
2537,1/27/2020 10:30,19.23333333,19.76,12.14666667,61.46666667,5.946666667,192.8666667,16.902
2538,1/27/2020 10:45,19.23333333,20.32666667,12.44,60.53333333,9.493333333,205.0,17.77
2539,1/27/2020 11:00,20.03333333,20.98666667,12.5,58.33333333,8.72,192.3333333,18.5
2540,1/27/2020 11:15,19.44666667,21.29333333,12.04,55.53333333,12.76,219.0666667,19.232
2541,1/27/2020 11:30,20.64,21.88666667,11.92,53.13333333,9.226666667,231.6666667,19.883
2542,1/27/2020 11:45,21.02,22.37333333,11.85333333,51.33333333,9.826666667,205.7333333,20.067
2543,1/27/2020 12:00,21.03333333,22.75333333,12.16,51.2,12.4,247.0666667,20.867
2544,1/27/2020 12:15,21.10666667,22.73333333,11.82666667,50.2,11.29333333,238.3333333,18.921
2545,1/27/2020 12:30,21.08,23.05333333,11.92,49.53333333,13.36,253.7333333,19.561
2546,1/27/2020 12:45,21.28,23.36,12.15333333,49.33333333,14.1,230.8666667,19.083
2548,1/27/2020 13:15,21.79333333,23.64666667,11.76,47.26666667,12.3,246.2666667,19.923
2550,1/27/2020 13:45,22.04,23.85333333,11.92,47.2,12.4,263.8666667,21.566
2551,1/27/2020 14:00,22.99333333,24.28666667,11.46,44.66666667,8.626666667,242.9333333,21.666
2552,1/27/2020 14:15,23.22666667,24.74666667,11.68666667,44.0,10.45333333,248.1333333,21.167
2553,1/27/2020 14:30,23.68666667,24.94666667,11.79333333,43.8,9.226666667,253.1333333,21.008
2554,1/27/2020 14:45,23.6,25.3,11.44666667,42.0,11.08,269.5333333,21.008
2555,1/27/2020 15:00,24.24666667,25.96,11.56,40.66666667,11.2,242.6666667,19.145
2556,1/27/2020 15:15,24.39333333,26.0,12.39333333,42.86666667,12.04,221.0,18.93
2557,1/27/2020 15:30,21.61333333,24.86666667,11.75333333,43.86666667,19.54,233.6666667,17.236
2558,1/27/2020 15:45,21.1,24.22666667,11.32,44.4,18.22,232.4666667,18.057
2559,1/27/2020 16:00,22.9,24.83333333,11.18666667,42.4,11.92,220.4666667,12.344
2560,1/27/2020 16:15,21.73333333,24.72666667,10.39333333,40.46666667,16.16,229.3333333,18.738
2561,1/27/2020 16:30,21.46666667,24.45333333,10.44666667,41.26666667,16.16,228.4666667,18.566
2562,1/27/2020 16:45,20.68,23.95333333,10.99333333,44.13333333,18.44,231.1333333,15.883
2563,1/27/2020 17:00,20.92,23.4,11.66,47.66666667,15.18,230.0666667,13.51
2564,1/27/2020 17:15,20.07333333,22.87333333,12.33333333,51.53333333,18.14,230.8666667,10.462
2565,1/27/2020 17:30,20.74,22.67333333,12.64,53.2,14.08,234.2,14.198
2566,1/27/2020 17:45,21.05333333,22.92,12.56,52.13333333,13.72,223.2666667,10.876
2567,1/27/2020 18:00,21.26666667,23.07333333,12.97333333,53.0,14.22,225.7333333,8.287
2568,1/27/2020 18:15,21.06,23.06,13.32,54.2,15.52,230.3333333,7.036
2569,1/27/2020 18:30,21.05333333,23.08666667,13.4,54.4,16.16,229.2,5.523
2570,1/27/2020 18:45,20.70666667,22.70666667,13.5,56.0,15.88,230.9333333,3.792
2571,1/27/2020 19:00,19.79333333,21.80666667,13.28666667,58.4,15.42,235.0666667,2.91
2572,1/27/2020 19:15,19.7,21.35333333,13.36666667,60.33333333,13.84,243.3333333,2.275
2573,1/27/2020 19:30,19.04,21.00666667,13.09333333,60.66666667,15.4,247.4,2.31
2574,1/27/2020 19:45,18.32666667,20.4,13.22666667,63.4,15.8,244.6,1.522
2575,1/27/2020 20:00,18.28,19.94,13.04666667,64.53333333,13.36,252.9333333,0.837
2576,1/27/2020 20:15,18.6,19.69333333,12.26666667,62.33333333,9.28,217.6,0.411
2618,1/28/2020 6:45,12.71333333,12.06,12.06,100.0,0.0,247.5333333,0.232
2619,1/28/2020 7:00,12.82,12.12,12.12,100.0,0.0,247.9333333,0.808
2620,1/28/2020 7:15,12.98666667,12.28666667,12.28666667,100.0,0.0,248.0,1.412
2621,1/28/2020 7:30,12.97333333,12.27333333,12.27333333,100.0,0.0,248.0,2.59
2622,1/28/2020 7:45,13.56,12.71333333,12.71333333,100.0,0.0,248.0,3.848
2623,1/28/2020 8:00,14.06,13.1,13.1,100.0,0.0,246.5333333,5.289
2624,1/28/2020 8:15,14.68666667,13.80666667,13.72666667,99.6,1.56,146.2,6.319
2625,1/28/2020 8:30,15.82,14.5,14.3,99.0,0.24,117.3333333,7.532
2626,1/28/2020 8:45,16.51333333,15.42666667,14.64,95.13333333,2.16,127.3333333,9.293
2627,1/28/2020 9:00,17.2,16.21333333,14.82,91.46666667,2.786666667,144.6,6.649
2628,1/28/2020 9:15,17.3,17.05333333,14.40666667,84.46666667,5.893333333,229.3333333,7.289
2629,1/28/2020 9:30,18.07333333,17.96666667,14.08,78.06666667,6.0,233.7333333,11.957
2630,1/28/2020 9:45,17.54,18.12,13.86,76.2,9.28,234.0,12.164
2631,1/28/2020 10:00,18.83333333,18.41333333,13.60666667,73.46666667,3.706666667,233.1333333,9.356
2632,1/28/2020 10:15,17.80666667,18.68,13.52666667,72.0,10.21333333,221.1333333,14.764
2633,1/28/2020 10:30,18.38666667,18.9,13.58,71.33333333,8.12,201.6,17.265
2634,1/28/2020 10:45,19.58666667,19.82,13.8,68.26666667,7.32,194.8666667,13.639
2635,1/28/2020 11:00,20.44666667,20.78666667,13.77333333,64.2,8.093333333,222.0666667,19.848
2636,1/28/2020 11:15,19.42666667,20.46666667,13.45333333,64.06666667,10.84,258.7333333,18.656
2637,1/28/2020 11:30,20.31333333,20.94,13.60666667,62.86666667,8.933333333,241.4666667,20.275
2638,1/28/2020 11:45,20.19333333,21.26666667,13.46,61.0,11.05333333,260.4,18.86
2639,1/28/2020 12:00,20.40666667,21.65333333,13.18666667,58.6,11.32,254.0666667,20.683
2640,1/28/2020 12:15,21.81333333,22.50666667,13.37333333,56.33333333,8.986666667,250.5333333,20.752
2641,1/28/2020 12:30,21.04,22.32666667,12.70666667,54.46666667,11.02666667,216.4666667,21.623
2642,1/28/2020 12:45,21.72,22.86666667,12.91333333,53.46666667,10.54666667,267.5333333,21.404
2644,1/28/2020 13:15,22.12666667,23.70666667,12.58,49.73333333,12.28,256.4,20.917
2645,1/28/2020 13:30,22.08666667,23.88666667,12.08,47.6,12.64,258.3333333,16.212
2646,1/28/2020 13:45,21.57333333,23.65333333,11.68666667,47.0,13.36,249.8,21.034
2647,1/28/2020 14:00,21.99333333,24.14666667,11.66666667,45.6,13.72,264.8,21.3
2648,1/28/2020 14:15,22.28,24.24666667,11.49333333,44.86666667,12.52,262.6666667,21.491
2649,1/28/2020 14:30,21.82666667,24.45333333,9.52,38.8,13.24,252.5333333,20.226
2650,1/28/2020 14:45,21.63333333,24.90666667,7.86,33.86666667,14.32,265.1333333,19.571
2651,1/28/2020 15:00,22.50666667,25.11333333,8.2,34.13333333,11.08,252.3333333,20.283
2653,1/28/2020 15:30,22.34666667,25.25333333,7.626666667,32.53333333,12.04,241.6666667,14.856
2654,1/28/2020 15:45,22.74,25.44666667,8.78,34.8,12.49333333,221.3333333,12.733
2655,1/28/2020 16:00,23.04666667,25.46,9.113333333,35.6,11.28666667,223.3333333,14.289
2656,1/28/2020 16:15,23.69333333,25.32666667,9.446666667,36.6,7.733333333,211.0666667,12.887
2657,1/28/2020 16:30,24.09333333,25.65333333,9.8,36.8,8.12,208.7333333,14.672
2658,1/28/2020 16:45,23.92666667,25.89333333,9.493333333,35.53333333,9.64,217.0,16.413
2659,1/28/2020 17:00,24.41333333,26.22,9.326666667,34.46666667,8.533333333,198.2,14.657
2660,1/28/2020 17:15,23.74,26.03333333,9.406666667,35.06666667,11.2,210.3333333,14.032
2661,1/28/2020 17:30,24.15333333,26.07333333,9.926666667,36.2,9.853333333,214.4666667,12.58
2662,1/28/2020 17:45,23.98666667,25.46,10.13333333,38.13333333,8.053333333,202.1333333,11.435
2663,1/28/2020 18:00,23.65333333,25.24666667,10.76,40.2,9.613333333,219.3333333,9.021
2664,1/28/2020 18:15,23.50666667,25.75333333,10.05333333,37.2,11.92,222.0666667,6.794
2665,1/28/2020 18:30,22.29333333,24.87333333,10.92,41.6,14.82,232.7333333,6.296
2666,1/28/2020 18:45,20.34,23.06666667,12.65333333,52.0,18.26,240.8666667,5.412
2667,1/28/2020 19:00,20.15333333,22.31333333,12.66666667,54.46666667,15.28,241.1333333,4.523
2668,1/28/2020 19:15,20.28666667,21.7,13.41333333,59.26666667,12.76,247.2666667,2.876
2669,1/28/2020 19:30,20.42,21.36,13.90666667,62.53333333,11.08,251.4,2.454
2670,1/28/2020 19:45,20.02666667,21.02666667,14.59333333,66.8,12.76,258.4,1.694
2671,1/28/2020 20:00,19.24666667,20.32,14.53333333,69.33333333,13.0,259.8666667,0.993
2672,1/28/2020 20:15,18.78666667,19.65333333,14.64,72.93333333,12.04,245.5333333,0.338
2714,1/29/2020 6:45,13.88666667,12.98666667,12.98666667,100.0,0.0,358.0,0.201
2715,1/29/2020 7:00,14.12666667,13.12666667,13.12666667,100.0,0.0,358.0,0.568
2716,1/29/2020 7:15,14.27333333,13.25333333,13.25333333,100.0,0.0,358.0,1.331
2717,1/29/2020 7:30,13.81333333,13.64666667,13.64666667,100.0,5.16,358.0,2.198
2718,1/29/2020 7:45,15.16666667,14.46666667,14.46666667,100.0,3.72,358.0,3.363
2719,1/29/2020 8:00,16.7,15.3,15.14,99.2,1.32,358.0,4.679
2720,1/29/2020 8:15,17.2,16.12,15.75333333,97.8,4.2,358.0,6.086
2721,1/29/2020 8:30,18.50666667,16.77333333,15.52666667,92.33333333,0.0,358.0,7.599
2722,1/29/2020 8:45,18.94,17.69333333,15.53333333,87.26666667,2.906666667,358.0,8.911
2723,1/29/2020 9:00,18.54,18.01333333,15.19333333,83.46666667,6.12,109.3333333,10.406
2724,1/29/2020 9:15,19.59333333,18.70666667,15.1,79.46666667,3.92,107.1333333,11.784
2725,1/29/2020 9:30,19.31333333,18.75333333,14.34666667,75.46666667,4.16,181.8,13.097
2726,1/29/2020 9:45,19.79333333,19.52666667,14.67333333,73.6,6.333333333,158.7333333,14.143
2727,1/29/2020 10:00,19.62666667,19.42,14.36,72.53333333,6.013333333,80.46666667,15.287
2728,1/29/2020 10:15,20.76,20.04666667,14.50666667,70.4,3.706666667,143.4666667,16.056
2729,1/29/2020 10:30,21.09333333,20.66666667,14.64666667,68.46666667,5.2,145.9333333,17.229
2730,1/29/2020 10:45,21.34,21.00666667,14.21333333,65.13333333,5.226666667,88.26666667,17.988
2731,1/29/2020 11:00,22.46,21.96666667,14.76666667,63.66666667,5.24,147.2666667,18.555
2732,1/29/2020 11:15,22.69333333,22.61333333,14.23333333,59.13333333,6.506666667,128.4,19.104
2733,1/29/2020 11:30,23.55333333,23.3,14.47333333,57.6,6.0,190.0666667,19.971
2734,1/29/2020 11:45,24.08,24.1,14.07333333,53.6,6.84,247.9333333,20.196
2735,1/29/2020 12:00,23.73333333,23.98666667,12.81333333,49.66666667,6.013333333,266.0666667,20.714
2736,1/29/2020 12:15,24.03333333,24.72666667,13.03333333,48.2,8.386666667,234.8666667,20.814
2737,1/29/2020 12:30,25.16666667,25.51333333,12.89333333,45.6,6.4,244.2666667,21.476
2738,1/29/2020 12:45,25.60666667,26.18666667,11.66,40.4,5.626666667,178.2666667,21.412
2739,1/29/2020 13:00,25.29333333,26.57333333,11.27333333,38.46666667,8.693333333,210.4,21.395
2740,1/29/2020 13:15,26.23333333,26.94,11.13333333,37.33333333,5.533333333,267.6,21.627
2742,1/29/2020 13:45,26.94666667,27.66,11.72666667,37.2,6.426666667,238.4666667,21.2
2743,1/29/2020 14:00,27.68,28.22666667,11.86666667,36.33333333,6.066666667,209.6666667,20.921
2744,1/29/2020 14:15,28.51333333,28.98,12.39333333,36.0,6.213333333,240.2,20.591
2745,1/29/2020 14:30,28.34666667,29.29333333,12.1,34.66666667,8.293333333,212.4666667,20.67
2746,1/29/2020 14:45,29.46,29.75333333,12.24666667,34.13333333,5.053333333,210.6666667,20.018
2747,1/29/2020 15:00,29.75333333,30.46,12.03333333,32.26666667,6.813333333,255.8,19.968
2748,1/29/2020 15:15,29.20666667,30.48,11.18,30.46666667,8.453333333,226.4,19.324
2749,1/29/2020 15:30,29.19333333,30.77333333,10.68,29.0,9.32,231.1333333,18.943
2750,1/29/2020 15:45,29.66,31.24666667,10.81333333,28.46666667,9.586666667,242.4,18.147
2751,1/29/2020 16:00,29.81333333,31.41333333,11.42666667,29.4,10.48,248.7333333,17.496
2752,1/29/2020 16:15,29.96666667,31.46666667,11.61333333,29.66666667,10.30666667,226.7333333,17.12
2753,1/29/2020 16:30,30.13333333,31.77333333,10.78,27.53333333,9.973333333,224.3333333,16.55
2754,1/29/2020 16:45,29.7,31.73333333,9.313333333,25.06666667,9.733333333,209.1333333,14.784
2755,1/29/2020 17:00,29.20666667,31.28,8.453333333,24.26666667,8.84,158.2,15.097
2756,1/29/2020 17:15,29.58,31.51333333,7.02,21.73333333,6.426666667,179.0,13.43
2757,1/29/2020 17:30,29.20666667,31.63333333,6.066666667,20.2,7.826666667,170.8,12.576
2758,1/29/2020 17:45,29.84666667,31.76666667,6.28,20.33333333,5.466666667,159.6,11.39
2759,1/29/2020 18:00,29.36,31.84666667,4.98,18.53333333,7.226666667,186.1333333,10.097
2760,1/29/2020 18:15,29.24666667,31.63333333,6.16,20.33333333,7.733333333,167.9333333,8.526
2761,1/29/2020 18:30,28.74666667,31.45333333,5.273333333,19.33333333,8.48,180.4,7.382
2762,1/29/2020 18:45,27.87333333,31.09333333,3.606666667,17.53333333,9.373333333,166.6666667,5.855
2763,1/29/2020 19:00,28.26,30.98,4.1,18.26666667,7.346666667,181.0,4.516
2764,1/29/2020 19:15,27.4,30.64,3.726666667,18.13333333,9.613333333,172.1333333,3.311
2765,1/29/2020 19:30,27.50666667,30.26666667,5.306666667,20.66666667,8.626666667,165.7333333,2.286
2766,1/29/2020 19:45,27.92666667,29.87333333,5.36,21.26666667,4.666666667,155.6666667,1.476
2767,1/29/2020 20:00,27.17333333,29.32666667,6.753333333,24.13333333,7.32,134.2666667,0.823
2768,1/29/2020 20:15,26.56666667,28.77333333,7.366666667,26.0,8.2,131.0666667,0.309
2810,1/30/2020 6:45,13.55333333,14.34666667,9.426666667,72.4,3.48,78.8,0.2
2811,1/30/2020 7:00,12.91333333,14.28666667,9.673333333,73.93333333,6.773333333,93.86666667,0.603
2812,1/30/2020 7:15,13.53333333,14.70666667,10.10666667,74.0,6.426666667,96.8,1.253
2813,1/30/2020 7:30,14.67333333,15.65333333,10.02,69.13333333,5.293333333,95.4,2.042
2814,1/30/2020 7:45,15.15333333,16.81333333,9.9,63.66666667,8.68,95.66666667,3.027
2815,1/30/2020 8:00,16.18,17.86666667,10.04,60.2,9.04,100.5333333,4.251
2816,1/30/2020 8:15,16.6,18.6,10.0,57.33333333,10.48,109.5333333,5.495
2817,1/30/2020 8:30,17.20666667,19.24,10.11333333,55.46666667,10.84,114.8666667,6.459
2818,1/30/2020 8:45,19.00666667,20.51333333,10.74666667,53.46666667,9.04,112.5333333,8.158
2819,1/30/2020 9:00,20.66666667,22.11333333,10.93333333,49.13333333,9.133333333,112.3333333,9.508
2820,1/30/2020 9:15,21.92666667,23.25333333,11.0,46.0,8.44,100.3333333,10.872
2821,1/30/2020 9:30,23.46,24.41333333,11.09333333,43.2,6.72,114.8666667,12.06
2822,1/30/2020 9:45,24.07333333,25.33333333,11.45333333,41.86666667,8.84,104.9333333,13.536
2823,1/30/2020 10:00,25.42666667,26.98666667,11.81333333,38.93333333,10.96,97.46666667,14.496
2824,1/30/2020 10:15,27.94666667,28.79333333,12.31333333,36.2,8.066666667,112.4,15.432
2825,1/30/2020 10:30,30.08,30.31333333,12.4,33.26666667,4.693333333,128.1333333,16.133
2826,1/30/2020 10:45,30.98666667,32.5,9.986666667,25.26666667,8.093333333,83.2,17.207
2827,1/30/2020 11:00,31.18,33.30666667,9.92,23.86666667,11.2,89.33333333,18.001
2828,1/30/2020 11:15,30.92666667,33.8,9.52,22.66666667,14.38,51.4,18.727
2829,1/30/2020 11:30,30.42,33.76666667,8.486666667,21.13333333,15.54,61.33333333,18.976
2830,1/30/2020 11:45,31.66,34.54666667,8.98,20.93333333,13.72,55.8,19.476
2831,1/30/2020 12:00,31.67333333,34.96,7.746666667,18.86666667,14.12,166.4,19.64
2832,1/30/2020 12:15,31.98,35.58666667,6.253333333,16.46666667,14.1,55.0,19.819
2833,1/30/2020 12:30,31.49333333,35.41333333,5.753333333,16.0,14.92,75.86666667,19.692
2834,1/30/2020 12:45,31.38666667,35.92,5.593333333,15.4,18.14,189.3333333,19.797
2835,1/30/2020 13:00,31.10666667,36.06666667,5.066666667,14.73333333,19.76,251.2666667,20.036
2836,1/30/2020 13:15,31.82666667,36.4,4.273333333,13.66666667,17.04,133.1333333,20.247
2837,1/30/2020 13:30,32.77333333,36.73333333,4.953333333,14.06666667,14.5,28.8,19.756
2838,1/30/2020 13:45,32.53333333,36.87333333,4.993333333,14.0,16.5,192.2666667,20.34
2839,1/30/2020 14:00,33.56666667,37.37333333,5.246666667,13.86666667,13.72,157.2666667,19.746
2840,1/30/2020 14:15,33.03333333,37.25333333,5.006666667,13.73333333,15.92,108.0,19.734
2841,1/30/2020 14:30,33.67333333,37.58666667,4.98,13.46666667,14.12,131.2666667,19.901
2842,1/30/2020 14:45,34.12666667,37.62,5.02,13.46666667,12.16,121.0666667,19.701
2843,1/30/2020 15:00,33.38666667,37.62,4.64,13.13333333,15.78,169.8,19.426
2844,1/30/2020 15:15,34.72,38.13333333,4.766666667,12.86666667,11.46,115.0,19.126
2845,1/30/2020 15:30,35.21333333,38.18,5.066666667,13.13333333,9.8,106.8666667,18.31
2846,1/30/2020 15:45,35.35333333,38.68666667,4.846666667,12.6,11.2,242.5333333,17.833
2847,1/30/2020 16:00,35.10666667,38.58,5.16,12.93333333,12.3,95.73333333,17.356
2848,1/30/2020 16:15,34.86666667,38.63333333,5.066666667,12.8,13.62,84.73333333,16.724
2849,1/30/2020 16:30,35.44,38.70666667,5.893333333,13.53333333,12.54,216.7333333,15.717
2850,1/30/2020 16:45,35.58,38.91333333,5.026666667,12.6,11.46,209.8666667,15.127
2851,1/30/2020 17:00,35.06666667,39.04,2.446666667,10.46666667,12.28,246.2666667,14.177
2852,1/30/2020 17:15,35.22,39.18666667,2.146666667,10.13333333,11.92,287.5333333,13.077
2853,1/30/2020 17:30,36.05333333,38.97333333,2.153333333,10.26666667,6.36,202.3333333,11.93
2854,1/30/2020 17:45,34.88,39.06666667,1.4,9.666666667,12.4,176.0666667,10.882
2855,1/30/2020 18:00,35.21333333,39.00666667,1.733333333,9.933333333,10.81333333,204.8666667,9.63
2856,1/30/2020 18:15,35.11333333,38.86,1.66,9.933333333,10.36,149.5333333,8.349
2857,1/30/2020 18:30,34.98,38.64666667,2.133333333,10.4,10.36,111.5333333,6.791
2858,1/30/2020 18:45,35.34,38.51333333,2.546666667,10.8,8.213333333,167.4666667,5.52
2859,1/30/2020 19:00,35.29333333,38.16,2.453333333,10.93333333,6.186666667,88.33333333,4.211
2860,1/30/2020 19:15,35.53333333,37.92666667,2.546666667,11.13333333,4.16,183.9333333,3.127
2861,1/30/2020 19:30,35.36666667,37.58,2.92,11.66666667,3.88,165.9333333,2.12
2862,1/30/2020 19:45,34.74666667,37.0,4.1,13.06666667,4.906666667,105.0,1.416
2863,1/30/2020 20:00,33.78,36.29333333,4.34,13.8,6.426666667,127.2666667,0.794
2864,1/30/2020 20:15,33.22666667,35.66,4.573333333,14.53333333,6.213333333,130.8666667,0.309
2906,1/31/2020 6:45,19.04,20.67333333,11.18666667,54.46666667,10.24,116.9333333,0.198
2907,1/31/2020 7:00,19.78,21.12666667,11.20666667,53.06666667,8.92,112.2666667,0.592
2908,1/31/2020 7:15,20.04666667,21.2,11.62,54.4,8.56,114.4,1.257
2909,1/31/2020 7:30,20.62666667,22.04,11.86,52.4,10.24,117.6,2.048
2910,1/31/2020 7:45,21.39333333,23.04,12.22,50.6,12.04,119.6666667,3.009
2911,1/31/2020 8:00,22.53333333,24.08666667,12.63333333,48.73333333,12.28,116.3333333,4.154
2912,1/31/2020 8:15,23.74,25.18,12.80666667,46.2,11.8,101.6666667,5.368
2913,1/31/2020 8:30,24.79333333,26.33333333,12.76666667,43.06666667,12.28,100.5333333,6.678
2914,1/31/2020 8:45,26.06666667,27.64666667,12.84,40.06666667,12.64,103.3333333,8.006
2915,1/31/2020 9:00,27.72,29.44666667,13.27333333,37.13333333,14.08,106.5333333,9.282
2916,1/31/2020 9:15,31.51333333,33.12666667,12.12,28.13333333,11.56,95.46666667,10.619
2917,1/31/2020 9:30,33.00666667,35.14666667,10.14,21.86666667,11.32,84.86666667,11.81
2918,1/31/2020 9:45,33.55333333,35.29333333,10.41333333,22.06666667,9.76,91.73333333,13.023
2919,1/31/2020 10:00,33.88666667,35.46,10.97333333,22.73333333,9.64,93.6,14.022
2920,1/31/2020 10:15,34.7,36.34666667,11.10666667,21.86666667,10.24,131.0,14.989
2921,1/31/2020 10:30,35.58,37.07333333,10.55333333,20.26666667,8.693333333,105.4,15.848
2922,1/31/2020 10:45,34.41333333,37.24666667,9.48,18.66666667,14.08,81.93333333,16.497
2923,1/31/2020 11:00,34.94,37.28,10.45333333,19.86666667,12.64,93.06666667,17.243
2924,1/31/2020 11:15,34.78,36.78,10.72666667,20.8,11.56,71.4,17.979
2925,1/31/2020 11:30,32.84666667,36.02,11.4,22.66666667,19.28666667,27.6,18.41
2926,1/31/2020 11:45,34.02666667,35.76,11.26666667,22.8,10.84,54.4,18.667
2927,1/31/2020 12:00,33.45333333,35.18,12.06,24.8,12.04,90.86666667,18.694
2928,1/31/2020 12:15,33.65333333,35.06,12.18,25.2,10.6,68.33333333,18.734
2929,1/31/2020 12:30,34.50666667,35.46,12.50666667,25.13333333,8.773333333,75.4,18.67
2930,1/31/2020 12:45,35.65333333,36.24666667,13.02666667,24.93333333,7.826666667,64.4,18.494
2931,1/31/2020 13:00,36.54,37.2,13.19333333,23.93333333,8.8,52.2,18.388
2932,1/31/2020 13:15,37.86666667,38.24666667,13.81333333,23.53333333,8.093333333,68.13333333,19.04
2933,1/31/2020 13:30,39.09333333,39.60666667,14.41333333,22.73333333,9.613333333,68.53333333,18.917
2934,1/31/2020 13:45,39.74,41.06666667,13.81333333,20.26666667,13.0,60.66666667,19.126
2935,1/31/2020 14:00,39.80666667,41.66666667,13.69333333,19.4,15.58,122.7333333,9.417
2936,1/31/2020 14:15,40.1,42.02666667,13.30666667,18.6,15.06,18.6,20.121
2937,1/31/2020 14:30,40.71333333,42.46666667,13.52666667,18.46666667,14.48,26.86666667,17.44
2938,1/31/2020 14:45,40.1,42.56666667,13.45333333,18.26666667,18.18,43.2,18.631
2939,1/31/2020 15:00,39.91333333,42.91333333,13.78,18.33333333,21.46,192.0,11.148
2940,1/31/2020 15:15,40.31333333,43.09333333,13.91333333,18.33333333,20.70666667,165.8,18.771
2941,1/31/2020 15:30,39.85333333,43.06,14.12666667,18.6,23.8,316.9333333,16.005
2942,1/31/2020 15:45,38.42,42.15333333,14.02666667,19.4,26.0,335.3333333,16.843
2943,1/31/2020 16:00,38.73333333,41.71333333,14.61333333,20.6,22.86,77.13333333,15.821
2944,1/31/2020 16:15,40.18,41.3,16.7,24.13333333,17.4,279.4,8.766
2945,1/31/2020 16:30,39.88666667,40.44,16.78666667,25.26666667,14.48,290.1333333,10.367
2946,1/31/2020 16:45,41.58666667,40.89333333,17.15333333,25.33333333,8.986666667,295.6666667,14.185
2947,1/31/2020 17:00,40.88,42.11333333,16.23333333,22.33333333,16.94,312.6666667,11.523
2948,1/31/2020 17:15,40.94,42.7,15.80666667,21.13333333,18.9,327.9333333,9.882
2949,1/31/2020 17:30,41.42666667,42.6,16.21333333,21.8,17.06,301.3333333,9.493
2950,1/31/2020 17:45,39.82666667,41.80666667,15.18666667,21.26666667,18.8,307.0,9.753
