CampusKey,Timestamp,ApparentTemperature,AirTemperature,DewPointTemperature,RelativeHumidity,WindSpeed,WindDirection
1,3/2/2020 5:30,12.24,14.52,14.53333333,100,19.02,227.6666667
1,3/2/2020 5:45,12.2,14.38666667,14.58666667,100,18.5,239.8
1,3/2/2020 6:00,11.92666667,14.02,14.20666667,100,17.14,216.5333333
1,3/2/2020 6:15,11,13.64,13.72,100,19.38,211.6666667
1,3/2/2020 6:30,10.80666667,13.39333333,13.39333333,100,19.08,207.9333333
1,3/2/2020 6:45,10.84666667,13.26666667,13.26666667,100,17.72,211.9333333
1,3/2/2020 7:00,10.74,13.07333333,13.07333333,100,16.38,201.9333333
1,3/2/2020 7:15,11.1,13.1,13.1,100,15.18,200.1333333
1,3/2/2020 7:30,11.45333333,13.06666667,13.06666667,100,13.24,209.6666667
1,3/2/2020 7:45,12.04,13.11333333,13.11333333,100,10.48,216.2
1,3/2/2020 8:00,11.44,13.05333333,12.88,99.13333333,13.26,218.8
1,3/2/2020 8:15,11.02,13.15333333,12.71333333,97.26666667,15.32,215.9333333
1,3/2/2020 8:30,11.74,13.48666667,12.63333333,94.6,13.24,206.6
1,3/2/2020 8:45,11.75333333,14.24666667,11.77333333,85.06666667,15.54,205.4666667
1,3/2/2020 9:00,11.88666667,14.56666667,11.23333333,80.4,15.76,201.2666667
1,3/2/2020 9:15,11.81333333,14.75333333,10.85333333,77.53333333,16.56,203.8
1,3/2/2020 9:30,11.37333333,14.82,9.966666667,72.73333333,18,206.5333333
1,3/2/2020 9:45,11.08,15.26,8.953333333,66.06666667,20.38,211.1333333
1,3/2/2020 10:00,10.86666667,15.58,7.66,59.33333333,21.64,211.3333333
1,3/2/2020 10:15,11.16666667,15.86,7.393333333,57.2,21,205.9333333
1,3/2/2020 10:30,10.66666667,15.46666667,6.5,55.13333333,20.92,208.4666667
1,3/2/2020 10:45,11.56,16.35333333,7.206666667,54.66666667,21.34,206.8666667
1,3/2/2020 11:00,12.53333333,16.76,7.626666667,54.8,18.4,193.2666667
1,3/2/2020 11:15,11.08,16.07333333,7.853333333,58.2,23.08,208.6
1,3/2/2020 11:30,12.16666667,16.82666667,7.5,54.13333333,21,199.2666667
1,3/2/2020 11:45,12.38666667,16.87333333,8.306666667,57,21,205
1,3/2/2020 12:00,12.21333333,17.00666667,8.033333333,55.53333333,22.6,211.0666667
1,3/2/2020 12:15,13,17.06666667,8.36,56.53333333,19,199.6
1,3/2/2020 12:30,12.34,17.27333333,8.02,54.46666667,23.34,202.6666667
1,3/2/2020 12:45,12.78,17.36666667,7.953333333,53.93333333,21.12,206.8666667
1,3/2/2020 13:00,12.83333333,17.06666667,7.94,54.93333333,19.5,196.7333333
1,3/2/2020 13:15,12.06666667,16.86666667,7.96,55.73333333,22.24,206.8666667
1,3/2/2020 13:30,12.49333333,17.34666667,7.753333333,53.33333333,22.22,208.0666667
1,3/2/2020 13:45,12.68,17.08,7.42,52.93333333,19.5,198.4666667
1,3/2/2020 14:00,13.6,17.68666667,8.333333333,54.26666667,18.78,208.2
1,3/2/2020 14:15,13.01333333,17.56666667,7.94,53.2,21,208
1,3/2/2020 14:30,13.95333333,17.80666667,8.34,53.86666667,18.28,208.8
1,3/2/2020 14:45,13.88,17.94,7.92,51.93333333,18.4,205.8666667
1,3/2/2020 15:00,13.44666667,17.59333333,7.76,52.46666667,18.74,208
1,3/2/2020 15:15,13.61333333,17.63333333,8.133333333,53.73333333,18.52,207.5333333
1,3/2/2020 15:30,14.02,17.76666667,8.146666667,53.26666667,17.08,204.2
1,3/2/2020 15:45,13.62,17.64,8.053333333,53.4,18.34,212
1,3/2/2020 16:00,13.41333333,17.69333333,8.24,53.86666667,20,222.5333333
1,3/2/2020 16:15,12.52666667,17.40666667,7.9,53.6,22.62,214.7333333
1,3/2/2020 16:30,12.49333333,17.11333333,7.566666667,53.33333333,20.6,233.0666667
1,3/2/2020 16:45,12.92,17.34,7.54,52.46666667,19.76,233.6
1,3/2/2020 17:00,11.66666667,16.75333333,7.033333333,52.66666667,23.1,214
1,3/2/2020 17:15,12.04666667,16.42666667,6.953333333,53.46666667,18.9,222.3333333
1,3/2/2020 17:30,11.7,16.03333333,6.566666667,53.4,18.4,218.1333333
1,3/2/2020 17:45,11.72666667,16.05333333,6.586666667,53.33333333,18.16,215.8
1,3/2/2020 18:00,11.8,16,6.62,53.66666667,17.64,210.6666667
1,3/2/2020 18:15,11.61333333,15.92,6.626666667,54,18.12,227.0666667
1,3/2/2020 18:30,11.94,16.11333333,7.086666667,55,18.24,217.4666667
1,3/2/2020 18:45,10.97333333,15.64666667,6.6,54.86666667,20.02,210.9333333
1,3/2/2020 19:00,11.03333333,15.35333333,6.5,55.46666667,17.72,216.1333333
1,3/2/2020 19:15,11.30666667,14.92,6.566666667,57.26666667,14.46,210.6
1,3/2/2020 19:30,10.76,14.5,6.386666667,58.2,14.82,209.2
1,3/2/2020 19:45,10.83333333,14.06666667,6.466666667,60.06666667,12.4,204.2
1,3/2/2020 20:00,10.40666667,13.92666667,6.42,60.46666667,13.72,205.3333333
1,3/2/2020 20:15,10.85333333,13.91333333,6.5,60.93333333,11.56,200.3333333
1,3/2/2020 20:30,11.83333333,14.04666667,6.733333333,61.4,7.56,187.2
1,3/2/2020 20:45,11.76,14,6.446666667,60.4,7.253333333,183.6
1,3/2/2020 21:00,11.67333333,13.90666667,6.273333333,59.93333333,7.053333333,178.2
1,3/2/2020 21:15,11.66666667,13.58666667,6.126666667,60.66666667,5.266666667,173
1,3/2/2020 21:30,11.10666667,13.25333333,6.16,62.13333333,6.453333333,144.9333333
1,3/2/2020 21:45,11.56,13.08666667,6.286666667,63.33333333,3.48,156.4666667
1,3/2/2020 22:00,11.22,12.88666667,6.186666667,63.66666667,4.08,170.1333333
1,3/2/2020 22:15,11.50666667,12.67333333,6.153333333,64.4,1.346666667,193.8
1,3/2/2020 22:30,10.65333333,12.96,6.386666667,64.26666667,7.8,185.4
1,3/2/2020 22:45,10.96,13.26,6.373333333,63.06666667,7.546666667,187.6
1,3/2/2020 23:00,11.08,13.57333333,6.026666667,60.33333333,8.026666667,177
1,3/2/2020 23:15,11.37333333,13.71333333,5.86,59.13333333,7.2,168.6
1,3/2/2020 23:30,11,13.86,5.926666667,58.8,10.24,168.4
1,3/2/2020 23:45,10.83333333,13.94666667,6.053333333,58.93333333,11.32,186.1333333
1,3/3/2020 0:00,11.00666667,13.93333333,6.273333333,59.86666667,10.72,184.5333333
1,3/3/2020 0:15,10.81333333,13.94666667,6.8,62.06666667,12.28,187.5333333
1,3/3/2020 0:30,10.95333333,13.90666667,6.966666667,62.86666667,11.68,195.5333333
1,3/3/2020 0:45,10.51333333,13.9,6.86,62.53333333,13.72,193.1333333
1,3/3/2020 1:00,10.08,13.81333333,6.726666667,62.13333333,15.04,192.7333333
1,3/3/2020 1:15,10.31333333,13.80666667,6.666666667,61.86666667,13.86,193.0666667
1,3/3/2020 1:30,10.73333333,13.74666667,6.753333333,62.53333333,11.44,190.4666667
1,3/3/2020 1:45,10.95333333,13.7,6.866666667,63.33333333,10.36,185.2
1,3/3/2020 2:00,10.97333333,13.68,7.133333333,64.66666667,10.6,188.2666667
1,3/3/2020 2:15,10.71333333,13.7,7.106666667,64.53333333,11.92,178
1,3/3/2020 2:30,11.38,13.64666667,7.3,65.46666667,8.173333333,169
1,3/3/2020 2:45,10.98,13.66,7.346666667,65.6,10.6,174.2666667
1,3/3/2020 3:00,11.39333333,13.68,7.533333333,66.26666667,8.746666667,177.9333333
1,3/3/2020 3:15,10.96,13.69333333,7.326666667,65.46666667,10.84,172.8
1,3/3/2020 3:30,11.74,13.70666667,7.5,66.06666667,7.08,173
1,3/3/2020 3:45,11.91333333,13.7,7.713333333,67.06666667,6.426666667,178.8666667
1,3/3/2020 4:00,11.62,13.70666667,7.733333333,67.13333333,8.12,174.3333333
1,3/3/2020 4:15,11.67333333,13.79333333,7.713333333,66.6,8.173333333,170.4666667
1,3/3/2020 4:30,11.76666667,13.8,7.866666667,67.33333333,8,177.7333333
1,3/3/2020 4:45,11.38666667,13.8,7.853333333,67.26666667,10,181
1,3/3/2020 5:00,10.74666667,13.81333333,7.786666667,66.86666667,13.12,192.7333333
1,3/3/2020 5:15,11.24,13.88,7.453333333,65.26666667,10.6,166.9333333
1,3/3/2020 5:30,11.66666667,13.88666667,7.633333333,65.86666667,8.573333333,169.6666667
1,3/3/2020 5:45,11.23333333,13.87333333,7.593333333,65.73333333,10.72,179.8666667
1,3/3/2020 6:00,11.86,13.86,7.473333333,65.4,7.173333333,167.8666667
1,3/3/2020 6:15,11.7,13.9,7.406666667,64.93333333,8.173333333,163
1,3/3/2020 6:30,11.84666667,13.9,7.58,65.6,7.666666667,171.4666667
1,3/3/2020 6:45,11.76666667,13.89333333,7.753333333,66.4,8.293333333,170.6666667
1,3/3/2020 7:00,11.83333333,13.80666667,8.233333333,69.13333333,8.386666667,179.3333333
1,3/3/2020 7:15,11.28,13.8,8.04,68.2,10.72,188
1,3/3/2020 7:30,11.14666667,13.78666667,7.746666667,66.8,10.84,190.6666667
1,3/3/2020 7:45,11.47333333,13.83333333,7.7,66.4,9.346666667,178.2
1,3/3/2020 8:00,11.52,13.98666667,7.573333333,65.26666667,9.613333333,166.6
1,3/3/2020 8:15,11.57333333,14.08,7.953333333,66.4,10.42666667,186.2
1,3/3/2020 8:30,11.66666667,14.15333333,8.093333333,66.73333333,10.48,182.6666667
1,3/3/2020 8:45,11.49333333,14.25333333,8.006666667,66.13333333,11.8,180.5333333
1,3/3/2020 9:00,11.93333333,14.42,7.84,64.6,10.12,163.2666667
1,3/3/2020 9:15,12.67333333,14.74666667,8.186666667,64.73333333,8.506666667,164.4
1,3/3/2020 9:30,12.68666667,15.03333333,8.226666667,63.8,10.12,190.8666667
1,3/3/2020 9:45,13.04666667,15.22,8.026666667,62.13333333,8.773333333,164
1,3/3/2020 10:00,13.83333333,15.88666667,8.433333333,61.2,8.773333333,171.1333333
1,3/3/2020 10:15,13.86,16.32,8.346666667,59.2,10.69333333,166.0666667
1,3/3/2020 10:30,13.76666667,16.22666667,8.233333333,59.13333333,10.48,138.0666667
1,3/3/2020 10:45,13.7,16.31333333,8.326666667,59.13333333,11.44,140.9333333
1,3/3/2020 11:00,14.20666667,16.59333333,8.48,58.73333333,10.45333333,130.6666667
1,3/3/2020 11:15,14.52,16.82,8.6,58.33333333,10.24,133.6666667
1,3/3/2020 11:30,14.88666667,17.29333333,8.953333333,58,11.2,139
1,3/3/2020 11:45,14.65333333,17.28666667,8.7,57,12.04,152
1,3/3/2020 12:00,14.79333333,17.49333333,8.886666667,57,12.64,162.9333333
1,3/3/2020 12:15,15.60666667,18.06666667,9.266666667,56.4,11.92,165.8666667
1,3/3/2020 12:30,15.6,18.28666667,9.086666667,54.93333333,12.64,147.1333333
1,3/3/2020 12:45,16.3,18.82666667,9.386666667,54.26666667,12.4,168.2666667
1,3/3/2020 13:00,16.78,19.10666667,9.6,54.06666667,11.56,159.2666667
1,3/3/2020 13:15,16.74,19.18666667,9.473333333,53.33333333,12.16,187.2666667
1,3/3/2020 13:30,16.46666667,19.16,9.46,53.4,13.12,193.3333333
1,3/3/2020 13:45,16.38666667,18.81333333,9.64,55.2,12.28,194.2
1,3/3/2020 14:00,17.02666667,19.52,10.25333333,55.06666667,13.24,210.4
1,3/3/2020 14:15,16.54,19.44666667,10.14,54.86666667,15.42,211.1333333
1,3/3/2020 14:30,16.34,19.28,10.11333333,55.33333333,15.46,214.8666667
1,3/3/2020 14:45,16.62666667,19.22,9.54,53.46666667,12.9,212.0666667
1,3/3/2020 15:00,16.56666667,19.08666667,9.726666667,54.53333333,12.76,193.8
1,3/3/2020 15:15,16.77333333,19.01333333,9.92,55.53333333,11.65333333,188.0666667
1,3/3/2020 15:30,17.06666667,19.32666667,9.88,54.33333333,11.46,200.2666667
1,3/3/2020 15:45,17.56,19.54666667,9.786666667,53.26666667,10.18666667,197
1,3/3/2020 16:00,17.42666667,19.82,10.11333333,53.53333333,12.88,210.6666667
1,3/3/2020 16:15,17.53333333,19.96,10.19333333,53.33333333,13,195.7333333
1,3/3/2020 16:30,17.32666667,19.26666667,10.00666667,55,10.21333333,197.2666667
1,3/3/2020 16:45,17.74666667,20.00666667,10.24,53.33333333,12.16,205.5333333
1,3/3/2020 17:00,17.26666667,19.79333333,10.02666667,53.26666667,13.48,189.8666667
1,3/3/2020 17:15,17.22666667,19.51333333,9.94,53.86666667,11.92,183.8666667
1,3/3/2020 17:30,17.82666667,19.75333333,10.35333333,54.6,10.6,193.7333333
1,3/3/2020 17:45,17.82,19.86,10.42,54.46666667,11.32,209.7333333
1,3/3/2020 18:00,16.88666667,19.34666667,10.3,55.86666667,13.6,207.2666667
1,3/3/2020 18:15,16.79333333,19,10.39333333,57.33333333,12.04,207.6666667
1,3/3/2020 18:30,16.32666667,18.63333333,10.18666667,57.93333333,12.4,212.6666667
1,3/3/2020 18:45,16.46666667,18.35333333,10.2,58.86666667,10.24,205.6666667
1,3/3/2020 19:00,15.84666667,18.05333333,10.07333333,59.6,11.92,203.8666667
1,3/3/2020 19:15,15.8,17.49333333,10.12666667,61.93333333,9.133333333,197.9333333
1,3/3/2020 19:30,15.03333333,16.98666667,10.10666667,63.86666667,10.36,196.7333333
1,3/3/2020 19:45,14.59333333,16.57333333,10.10666667,65.66666667,10.6,205.5333333
1,3/3/2020 20:00,14.42666667,16.16,10.22,67.8,9.44,207.6666667
1,3/3/2020 20:15,13.97333333,15.83333333,10.2,69.33333333,10.12,211.7333333
1,3/3/2020 20:30,13.67333333,15.52,10.30666667,70.93333333,10.12,221.8
1,3/3/2020 20:45,13.22,15.33333333,10.13333333,71,11.32,225.2666667
1,3/3/2020 21:00,12.68666667,15.1,10.1,72,12.64,207.8
1,3/3/2020 21:15,12.3,14.80666667,9.966666667,72.8,13.12,199
1,3/3/2020 21:30,12.26,14.6,9.76,72.8,11.92,201.6
1,3/3/2020 21:45,12.18,14.40666667,9.713333333,73.53333333,11.32,206.8
1,3/3/2020 22:00,12.27333333,14.30666667,9.666666667,73.8,10.24,216.9333333
1,3/3/2020 22:15,12.26,14.13333333,9.573333333,74.2,9.28,212.6666667
1,3/3/2020 22:30,12.08,13.94666667,9.6,75.26666667,9.28,227.8666667
1,3/3/2020 22:45,11.83333333,13.86666667,9.553333333,75.4,10.12,227
1,3/3/2020 23:00,11.60666667,13.64666667,9.553333333,76.06666667,9.88,230
1,3/3/2020 23:15,11.47333333,13.48666667,9.58,77.13333333,9.88,226.6666667
1,3/3/2020 23:30,11.58666667,13.30666667,9.533333333,78.13333333,8.44,220.5333333
1,3/3/2020 23:45,11.72666667,13.19333333,9.606666667,79.06666667,7.28,241.2666667
1,3/4/2020 0:00,11.54,12.95333333,9.673333333,80.6,7.16,242.2666667
1,3/4/2020 0:15,11.75333333,12.76,9.84,82.4,5.16,234.8666667
1,3/4/2020 0:30,12.01333333,12.7,10.00666667,83.53333333,3.6,240
1,3/4/2020 0:45,12.60666667,12.52666667,10.04,84.93333333,0,240
1,3/4/2020 1:00,12.53333333,12.40666667,10.29333333,86.93333333,0,240
1,3/4/2020 1:15,12.68,12.48666667,10.58666667,88.06666667,0,240
1,3/4/2020 1:30,12.88,12.60666667,10.82,88.86666667,0,240
1,3/4/2020 1:45,12.74,12.44,10.86666667,90.13333333,0,240
1,3/4/2020 2:00,12.78666667,12.49333333,10.90666667,90.06666667,0,240
1,3/4/2020 2:15,12.9,12.54666667,11.10666667,90.93333333,0,240
1,3/4/2020 2:30,12.73333333,12.41333333,11.03333333,91.2,0,240
1,3/4/2020 2:45,12.74666667,12.4,11.04666667,91.46666667,0,240
1,3/4/2020 3:00,12.76666667,12.4,11.06666667,91.66666667,0,240
1,3/4/2020 3:15,12.66666667,12.26666667,11.28666667,93.6,0,240
1,3/4/2020 3:30,12.78,12.32,11.47333333,94.53333333,0,240
1,3/4/2020 3:45,12.88,12.38,11.51333333,94.33333333,0,240
1,3/4/2020 4:00,12.9,12.4,11.58666667,94.86666667,0,235.9333333
1,3/4/2020 4:15,12.9,12.4,11.54666667,94.46666667,0,234.8
1,3/4/2020 4:30,12.50666667,12.4,11.52,94.2,1.946666667,225.5333333
1,3/4/2020 4:45,12.84,12.4,11.43333333,93.66666667,0.12,227.0666667
1,3/4/2020 5:00,12.68,12.42666667,11.54,94.13333333,1.2,223.4
1,3/4/2020 5:15,12.36,12.5,11.63333333,94.33333333,3.24,214.9333333
1,3/4/2020 5:30,11.73333333,12.5,11.70666667,94.93333333,6.866666667,165
1,3/4/2020 5:45,11.35333333,12.28,12.00666667,98.33333333,7.96,165
1,3/4/2020 6:00,11.75333333,12.2,12,99,5.546666667,165
1,3/4/2020 6:15,11.50666667,12.2,12,99,7.013333333,165
1,3/4/2020 6:30,11.61333333,12.23333333,12.03333333,99,6.4,165
1,3/4/2020 6:45,11.61333333,12.20666667,12.00666667,99,6.453333333,165
1,3/4/2020 7:00,11.53333333,12.22,12.02,99,6.866666667,165
1,3/4/2020 7:15,12.06,12.3,12.1,99,4.68,165
1,3/4/2020 7:30,11.77333333,12.31333333,12.11333333,99,6.16,165
1,3/4/2020 7:45,11.98,12.44,12.24,99,5.84,165
1,3/4/2020 8:00,12.46666667,12.5,12.3,99,3.986666667,165
1,3/4/2020 8:15,12.46,12.6,12.4,99,4.666666667,165
1,3/4/2020 8:30,12.1,12.7,12.5,99,7.16,165
1,3/4/2020 8:45,12.44666667,13.07333333,12.86666667,98.93333333,7.906666667,165
1,3/4/2020 9:00,14.33333333,13.56666667,13.34,98.73333333,1.586666667,165
1,3/4/2020 9:15,14.52666667,13.8,13.36666667,97.4,1.56,165
1,3/4/2020 9:30,13.78,13.94,13.34666667,96.13333333,6.28,165
1,3/4/2020 9:45,14.02666667,14.33333333,13.38666667,94.06666667,6.986666667,165
1,3/4/2020 10:00,15.29333333,15.14,13.25333333,88.46666667,4.373333333,165
1,3/4/2020 10:15,15.62666667,15.58666667,12.86,83.86666667,4.373333333,165
1,3/4/2020 10:30,16.77333333,16.12666667,12.63333333,79.8,0.84,165
1,3/4/2020 10:45,16.66666667,16.42,12.57333333,77.8,2.76,165
1,3/4/2020 11:00,16.37333333,16.52,12.54666667,77.13333333,5.026666667,165
1,3/4/2020 11:15,16.56666667,16.74666667,12.69333333,76.93333333,5.173333333,165
1,3/4/2020 11:30,16.60666667,16.92666667,12.86,77.13333333,6.16,165
1,3/4/2020 11:45,17.67333333,17.24,13.14,77,2.813333333,165
1,3/4/2020 12:00,18.23333333,17.78666667,13.34,75.26666667,3,185.3333333
1,3/4/2020 12:15,17.78,17.82,13.12,74,5.173333333,174.8
1,3/4/2020 12:30,17.25333333,17.86,13.22666667,74.33333333,8.533333333,135.6666667
1,3/4/2020 12:45,17.22666667,17.84666667,13.25333333,74.53333333,8.386666667,95.06666667
1,3/4/2020 13:00,17.13333333,17.77333333,13.42,75.73333333,8.92,94
1,3/4/2020 13:15,17.52666667,17.83333333,13.21333333,74.4,6.786666667,95.8
1,3/4/2020 13:30,18.38,18.16,13.62,74.8,4.68,98.66666667
1,3/4/2020 13:45,18.63333333,18.30666667,13.82,75.06666667,4.44,100.9333333
1,3/4/2020 14:00,18.53333333,18.34666667,13.82,74.86666667,5.173333333,93.93333333
1,3/4/2020 14:15,18.98666667,18.58,14.22666667,75.73333333,4.72,92
1,3/4/2020 14:30,18.74666667,18.70666667,14.20666667,75,6.573333333,101.8666667
1,3/4/2020 14:45,19.56666667,19.2,14.56,74.46666667,5.573333333,102.6
1,3/4/2020 15:00,20.19333333,19.94,14.79333333,72.26666667,6.506666667,94.73333333
1,3/4/2020 15:15,20.65333333,20.31333333,15.04666667,71.66666667,6.573333333,90.93333333
1,3/4/2020 15:30,20.89333333,20.5,15.48666667,72.93333333,7.2,90.66666667
1,3/4/2020 15:45,21.36666667,20.75333333,15.84666667,73.46666667,6.893333333,90.93333333
1,3/4/2020 16:00,22.45333333,21.31333333,16.24,72.8,5.08,88.2
1,3/4/2020 16:15,23.70666667,21.79333333,16.64,72.53333333,1.68,85.6
1,3/4/2020 16:30,23.79333333,21.92666667,16.30666667,70.4,1.613333333,81.13333333
1,3/4/2020 16:45,24,21.91333333,16.22666667,70.06666667,0,79.6
1,3/4/2020 17:00,24.14666667,22.02666667,16.36,70.2,0,80
1,3/4/2020 17:15,24.16,21.95333333,16.53333333,71.4,0,84.8
1,3/4/2020 17:30,24.00666667,21.77333333,16.61333333,72.66666667,0,104
1,3/4/2020 17:45,23.94666667,21.69333333,16.72666667,73.46666667,0,104
1,3/4/2020 18:00,22.99333333,21.46,16.76666667,74.53333333,4.106666667,144.2666667
1,3/4/2020 18:15,23.10666667,21.15333333,16.95333333,77,2.04,156
1,3/4/2020 18:30,23.06,20.84,17.29333333,80.26666667,1.466666667,155.8
1,3/4/2020 18:45,22.54,20.64,17.42666667,81.93333333,3.386666667,155
1,3/4/2020 19:00,22.83333333,20.52,17.89333333,84.86666667,2.093333333,154.4
1,3/4/2020 19:15,23.01333333,20.4,18.17333333,87.06666667,1.32,154
1,3/4/2020 19:30,22.98,20.27333333,18.12666667,87.53333333,0.626666667,154
1,3/4/2020 19:45,22.60666667,20.17333333,17.62,85.4,1.08,154
1,3/4/2020 20:00,23.14666667,20.00666667,18.79333333,92.86666667,0,153
1,3/4/2020 20:15,22.69333333,19.74,19.28,97.2,2.066666667,151.7333333
1,3/4/2020 20:30,21.26666667,19.27333333,19.23333333,99.8,7.013333333,128.2
1,3/4/2020 20:45,21.34666667,18.88,18.88,100,3.626666667,115.1333333
1,3/4/2020 21:00,21.67333333,18.63333333,18.63333333,100,0.24,115
1,3/4/2020 21:15,20.89333333,18.6,18.6,100,3.96,115.2
1,3/4/2020 21:30,20.47333333,18.42666667,18.42666667,100,4.8,115.4
1,3/4/2020 21:45,21.29333333,18.45333333,18.65333333,100,0.84,106.6666667
1,3/4/2020 22:00,20.54666667,18.34666667,18.53333333,100,3.986666667,95
1,3/4/2020 22:15,20.33333333,18.29333333,18.49333333,100,4.52,96
1,3/4/2020 22:30,19.90666667,18.2,18.28,100,5.853333333,96
1,3/4/2020 22:45,20.70666667,18.16,18.36,100,1.56,96
1,3/4/2020 23:00,20.31333333,18.1,18.28666667,100,3.24,96
1,3/4/2020 23:15,20.97333333,18.19333333,18.39333333,100,0.6,96
1,3/4/2020 23:30,20.42,18.06666667,18.25333333,100,2.64,96
1,3/4/2020 23:45,20.64666667,17.9,18.1,100,0.24,96
1,3/5/2020 0:00,20.5,17.8,17.98666667,100,0,100.6
1,3/5/2020 0:15,20.41333333,17.71333333,17.91333333,100,0,101
1,3/5/2020 0:30,19.5,17.62666667,17.81333333,100,4.013333333,130.6666667
1,3/5/2020 0:45,18.44,17.44,17.64,100,8.026666667,149
1,3/5/2020 1:00,18.15333333,17.26666667,17.45333333,100,8.12,149
1,3/5/2020 1:15,18.37333333,17.25333333,17.45333333,100,7.053333333,149
1,3/5/2020 1:30,18.48666667,17.20666667,17.39333333,100,6.013333333,149
1,3/5/2020 1:45,18.03333333,17.16666667,17.36666667,100,8.08,149.0666667
1,3/5/2020 2:00,18.30666667,17.1,17.28666667,100,6.066666667,149.2666667
1,3/5/2020 2:15,17.96,17.12,17.32,100,8.146666667,150.2666667
1,3/5/2020 2:30,17.92,17.05333333,17.24,100,8.173333333,203.8
1,3/5/2020 2:45,17.79333333,17,17.2,100,8.2,212.2
1,3/5/2020 3:00,17.78666667,16.96,17.16666667,100,7.906666667,216.9333333
1,3/5/2020 3:15,17.96,16.9,17.16666667,100,6.693333333,217
1,3/5/2020 3:30,17.96,16.86,17.14,100,6.28,217
1,3/5/2020 3:45,18.01333333,16.84,17.14,100,5.773333333,217
1,3/5/2020 4:00,17.81333333,16.8,17.08,100,6.426666667,217
1,3/5/2020 4:15,18.40666667,16.81333333,17.11333333,100,3.533333333,217
1,3/5/2020 4:30,19.17333333,16.89333333,17.17333333,100,0,217
1,3/5/2020 4:45,19.29333333,16.94666667,17.24666667,100,0,217
1,3/5/2020 5:00,19.4,17,17.28,100,0,217
1,3/5/2020 5:15,17.96,17,17.3,100,7.306666667,217
1,3/5/2020 5:30,17.98666667,17,17.28,100,7.226666667,217
1,3/5/2020 5:45,17.64,17,17.3,100,9.16,219.7333333
1,3/5/2020 6:00,17.88,17,17.28,100,7.8,186.4666667
1,3/5/2020 6:15,18.12666667,17,17.3,100,6.4,275.6666667
1,3/5/2020 6:30,18.12,17.09333333,17.37333333,100,7.013333333,299.6666667
1,3/5/2020 6:45,17.98666667,17.08666667,17.38666667,100,7.706666667,315.7333333
1,3/5/2020 7:00,17.95333333,17,17.28,100,7.253333333,323.0666667
1,3/5/2020 7:15,18.30666667,17,17.3,100,5.506666667,339.2
1,3/5/2020 7:30,17.86666667,16.96,17.24,100,7.466666667,340.6666667
1,3/5/2020 7:45,17.82,16.96,17.26,100,7.786666667,332
1,3/5/2020 8:00,17.92,17,17.28,100,7.613333333,315.6
1,3/5/2020 8:15,17.85333333,17,17.27333333,100,7.88,313.2
1,3/5/2020 8:30,18.29333333,17.05333333,17.24,100,5.866666667,298.6666667
1,3/5/2020 8:45,18.50666667,17.10666667,17.30666667,100,5.333333333,303.4666667
1,3/5/2020 9:00,18.58,17.23333333,17.48,100,5.746666667,302.4666667
1,3/5/2020 9:15,18.57333333,17.38666667,17.68666667,100,7.08,293.1333333
1,3/5/2020 9:30,18.04666667,17.49333333,17.77333333,100,10.72,283.4
1,3/5/2020 9:45,18.38,17.63333333,17.93333333,100,9.64,276.8
1,3/5/2020 10:00,18.46666667,17.76,18.04,100,10.24,277.0666667
1,3/5/2020 10:15,19.07333333,18,18.3,100,8.893333333,278.8666667
1,3/5/2020 10:30,18.69333333,17.9,18.18,100,10.24,275.3333333
1,3/5/2020 10:45,18.70666667,17.89333333,18.19333333,100,9.973333333,268.7333333
1,3/5/2020 11:00,19.16,18.05333333,18.33333333,100,8.773333333,273
1,3/5/2020 11:15,19.12,18.04666667,18.33333333,100,9.013333333,272.7333333
1,3/5/2020 11:30,19.5,18.12,18.37333333,100,7.466666667,269.8666667
1,3/5/2020 11:45,19.86666667,18.16666667,18.38,100,6.04,284.9333333
1,3/5/2020 12:00,19.45333333,18.18,18.36666667,100,8.293333333,270.0666667
1,3/5/2020 12:15,19.30666667,18.17333333,18.37333333,100,8.986666667,269.2666667
1,3/5/2020 12:30,19.89333333,18.27333333,18.46,100,6.786666667,250.9333333
1,3/5/2020 12:45,19.71333333,18.30666667,18.50666667,100,7.76,255.6666667
1,3/5/2020 13:00,19.97333333,18.52666667,18.71333333,100,8,255.8
1,3/5/2020 13:15,19.92,18.56666667,18.76666667,100,8.56,267.6
1,3/5/2020 13:30,19.74666667,18.78,18.96666667,100,11.32,271.8666667
1,3/5/2020 13:45,19.85333333,18.77333333,18.97333333,100,10.6,270.4
1,3/5/2020 14:00,19.74,18.8,18.98666667,100,11.44,268.8
1,3/5/2020 14:15,20.09333333,18.94666667,19.14666667,100,10.72,274.8
1,3/5/2020 14:30,20.77333333,19.21333333,19.4,100,9.013333333,265.4
1,3/5/2020 14:45,21.20666667,19.40666667,19.60666667,100,8.266666667,282.1333333
1,3/5/2020 15:00,21.1,19.49333333,19.57333333,100,9.52,274.1333333
1,3/5/2020 15:15,21.51333333,19.57333333,19.57333333,100,8.026666667,265.2
1,3/5/2020 15:30,21.72,19.86,19.88666667,100,9.013333333,265.7333333
1,3/5/2020 15:45,22.72666667,20.07333333,20.07333333,100,5.48,273.6
1,3/5/2020 16:00,22.14666667,19.86,19.86,100,7.226666667,259.6666667
1,3/5/2020 16:15,20.77333333,19.36666667,19.38,100,10.24,237.5333333
1,3/5/2020 16:30,20.34,18.92,19.10666667,100,9.16,226.3333333
